Year_Extracted,Geo Place Name,Name,Data Value
2010,High Bridge - Morrisania,Annual vehicle miles traveled,77.131192
2010,Rockaways,Annual vehicle miles traveled (trucks),0.354123
2010,Sunset Park,Annual vehicle miles traveled (cars),66.888614
2010,Southeast Queens,Annual vehicle miles traveled (cars),68.082869
2010,South Beach - Tottenville,Annual vehicle miles traveled,15.016569
2010,Central Harlem - Morningside Heights,Annual vehicle miles traveled (cars),90.699019
2010,Rockaways,Annual vehicle miles traveled,16.335099
2010,Upper East Side,Annual vehicle miles traveled,129.296414
2010,Williamsburg - Bushwick,Annual vehicle miles traveled (trucks),0.801565
2010,East New York,Annual vehicle miles traveled (trucks),1.691178
2010,Northeast Bronx,Annual vehicle miles traveled (cars),38.876901
2010,Fordham - Bronx Pk,Annual vehicle miles traveled (trucks),1.63565
2010,Williamsburg - Bushwick,Annual vehicle miles traveled (cars),38.269256
2010,East New York,Annual vehicle miles traveled (cars),45.236897
2010,Canarsie - Flatlands,Annual vehicle miles traveled (cars),42.334134
2010,Greenpoint,Annual vehicle miles traveled (cars),63.543294
2010,Long Island City - Astoria,Annual vehicle miles traveled,59.554287
2010,West Queens,Annual vehicle miles traveled,111.617333
2010,Crotona -Tremont,Annual vehicle miles traveled (trucks),8.36191
2010,Southwest Queens,Annual vehicle miles traveled,65.814709
2010,Fresh Meadows,Annual vehicle miles traveled,95.509803
2010,Central Harlem - Morningside Heights,Annual vehicle miles traveled,95.511573
2010,East Flatbush - Flatbush,Annual vehicle miles traveled (trucks),1.240533
2010,East Flatbush - Flatbush,Annual vehicle miles traveled,52.710165
2010,West Queens,Annual vehicle miles traveled (trucks),4.791577
2010,Fresh Meadows,Annual vehicle miles traveled (cars),90.319706
2010,Union Square - Lower East Side,Annual vehicle miles traveled (cars),104.663118
2010,High Bridge - Morrisania,Annual vehicle miles traveled (trucks),7.731047
2010,Bensonhurst - Bay Ridge,Annual vehicle miles traveled (cars),56.693558
2010,Lower Manhattan,Annual vehicle miles traveled (cars),81.525316
2010,Rockaways,Annual vehicle miles traveled (cars),15.895466
2010,Lower Manhattan,Annual vehicle miles traveled,91.46044
2010,Downtown - Heights - Slope,Annual vehicle miles traveled,95.765905
2010,Hunts Point - Mott Haven,Annual vehicle miles traveled (cars),46.177956
2010,Greenwich Village - SoHo,Annual vehicle miles traveled (cars),107.520096
2010,Greenwich Village - SoHo,Annual vehicle miles traveled,124.537406
2010,High Bridge - Morrisania,Annual vehicle miles traveled (cars),67.298516
2010,Flushing - Clearview,Annual vehicle miles traveled,53.13554
2010,Ridgewood - Forest Hills,Annual vehicle miles traveled,70.571653
2010,Fordham - Bronx Pk,Annual vehicle miles traveled,53.707814
2010,Downtown - Heights - Slope,Annual vehicle miles traveled (trucks),5.74404
2010,Flushing - Clearview,Annual vehicle miles traveled (cars),49.626782
2010,Willowbrook,Annual vehicle miles traveled (cars),28.934604
2010,Upper East Side,Annual vehicle miles traveled (cars),116.985411
2010,Ridgewood - Forest Hills,Annual vehicle miles traveled (cars),68.305841
2010,Union Square - Lower East Side,Annual vehicle miles traveled,112.847633
2010,East Harlem,Annual vehicle miles traveled (cars),136.604529
2010,Stapleton - St. George,Annual vehicle miles traveled (trucks),1.51489
2010,Upper East Side,Annual vehicle miles traveled (trucks),4.822169
2010,Southeast Queens,Annual vehicle miles traveled,70.492819
2010,Upper West Side,Annual vehicle miles traveled (cars),116.446345
2010,Bedford Stuyvesant - Crown Heights,Annual vehicle miles traveled (trucks),1.836795
2010,Fordham - Bronx Pk,Annual vehicle miles traveled (cars),50.586364
2010,Washington Heights,Annual vehicle miles traveled,115.887387
2010,Willowbrook,Annual vehicle miles traveled (trucks),1.674453
2010,Bensonhurst - Bay Ridge,Annual vehicle miles traveled,59.679365
2010,Washington Heights,Annual vehicle miles traveled (trucks),5.336711
2010,Kingsbridge - Riverdale,Annual vehicle miles traveled (trucks),4.764311
2010,Flushing - Clearview,Annual vehicle miles traveled (trucks),2.487289
2010,Jamaica,Annual vehicle miles traveled,52.758454
2010,Union Square - Lower East Side,Annual vehicle miles traveled (trucks),3.400794
2010,Kingsbridge - Riverdale,Annual vehicle miles traveled (cars),63.931031
2010,Greenpoint,Annual vehicle miles traveled,70.657763
2010,Port Richmond,Annual vehicle miles traveled (cars),15.386635
2010,Bedford Stuyvesant - Crown Heights,Annual vehicle miles traveled,64.367493
2010,Port Richmond,Annual vehicle miles traveled,16.897212
2010,Gramercy Park - Murray Hill,Annual vehicle miles traveled,173.357154
2010,Port Richmond,Annual vehicle miles traveled (trucks),1.129696
2010,Long Island City - Astoria,Annual vehicle miles traveled (trucks),2.916476
2010,Rockaways,Nitrogen dioxide (NO2),14.07
2009,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),26.48
2010,Chelsea - Clinton,Nitrogen dioxide (NO2),36.03
2010,Port Richmond,Nitrogen dioxide (NO2),19.79
2009,Jamaica,Fine particles (PM 2.5),9.68
2010,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),25.17
2010,Kingsbridge - Riverdale,Fine particles (PM 2.5),10.09
2009,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),29.31
2010,Upper West Side,Fine particles (PM 2.5),11.01
2009,Willowbrook,Nitrogen dioxide (NO2),19.5
2010,East Harlem,Fine particles (PM 2.5),10.41
2010,Flushing - Clearview,Fine particles (PM 2.5),9.34
2009,Union Square - Lower East Side,Fine particles (PM 2.5),10.64
2009,Fresh Meadows,Nitrogen dioxide (NO2),25.28
2010,Sunset Park,Nitrogen dioxide (NO2),23.77
2009,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),28.86
2009,East Harlem,Nitrogen dioxide (NO2),29.06
2010,Union Square - Lower East Side,Fine particles (PM 2.5),10.87
2009,Rockaways,Fine particles (PM 2.5),7.95
2010,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),39.17
2009,Flushing - Clearview,Fine particles (PM 2.5),9.54
2010,East Harlem,Nitrogen dioxide (NO2),27.07
2010,Williamsburg - Bushwick,Fine particles (PM 2.5),10.33
2009,Greenwich Village - SoHo,Nitrogen dioxide (NO2),33.62
2009,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),40.59
2010,Upper East Side,Nitrogen dioxide (NO2),31.02
2009,Upper West Side,Nitrogen dioxide (NO2),30.23
2009,Ridgewood - Forest Hills,Fine particles (PM 2.5),9.73
2009,Southeast Queens,Fine particles (PM 2.5),8.85
2010,Canarsie - Flatlands,Fine particles (PM 2.5),9.12
2010,Gramercy Park - Murray Hill,Fine particles (PM 2.5),14.24
2009,Long Island City - Astoria,Fine particles (PM 2.5),9.75
2010,West Queens,Nitrogen dioxide (NO2),24.18
2009,Borough Park,Fine particles (PM 2.5),10.05
2009,Canarsie - Flatlands,Nitrogen dioxide (NO2),24.61
2009,West Queens,Nitrogen dioxide (NO2),27.56
2009,Crotona -Tremont,Nitrogen dioxide (NO2),27.02
2010,Greenpoint,Nitrogen dioxide (NO2),25.08
2010,Crotona -Tremont,Nitrogen dioxide (NO2),25.25
2010,Upper West Side,Nitrogen dioxide (NO2),28.66
2009,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),26.54
2010,Flushing - Clearview,Nitrogen dioxide (NO2),21.48
2010,High Bridge - Morrisania,Nitrogen dioxide (NO2),26.38
2009,Stapleton - St. George,Nitrogen dioxide (NO2),21.8
2010,Lower Manhattan,Fine particles (PM 2.5),12.19
2010,Downtown - Heights - Slope,Nitrogen dioxide (NO2),26.46
2010,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),20.13
2010,Rockaways,Fine particles (PM 2.5),7.99
2010,Northeast Bronx,Nitrogen dioxide (NO2),20.21
2009,Stapleton - St. George,Fine particles (PM 2.5),8.83
2009,South Beach - Tottenville,Fine particles (PM 2.5),9
2009,South Beach - Tottenville,Nitrogen dioxide (NO2),16.92
2010,South Beach - Tottenville,Fine particles (PM 2.5),8.71
2010,Willowbrook,Fine particles (PM 2.5),8.99
2010,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),19.01
2010,Union Square - Lower East Side,Nitrogen dioxide (NO2),29.99
2009,Kingsbridge - Riverdale,Fine particles (PM 2.5),11.5
2009,Fordham - Bronx Pk,Fine particles (PM 2.5),11.4
2009,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),21.38
2010,West Queens,Fine particles (PM 2.5),9.89
2009,Pelham - Throgs Neck,Nitrogen dioxide (NO2),23.85
2009,East Flatbush - Flatbush,Fine particles (PM 2.5),10.26
2010,Fordham - Bronx Pk,Nitrogen dioxide (NO2),22.06
2010,Northeast Bronx,Fine particles (PM 2.5),9.65
2010,Washington Heights,Fine particles (PM 2.5),10.71
2009,Willowbrook,Fine particles (PM 2.5),9.27
2009,Bayside - Little Neck,Nitrogen dioxide (NO2),22.8
2009,Upper West Side,Fine particles (PM 2.5),11.26
2009,Bayside - Little Neck,Fine particles (PM 2.5),9.1
2010,Pelham - Throgs Neck,Nitrogen dioxide (NO2),21.04
2010,Fresh Meadows,Fine particles (PM 2.5),9.25
2009,Fresh Meadows,Fine particles (PM 2.5),9.57
2009,West Queens,Fine particles (PM 2.5),9.84
2009,Pelham - Throgs Neck,Fine particles (PM 2.5),10.14
2009,High Bridge - Morrisania,Nitrogen dioxide (NO2),28.03
2010,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),27.83
2009,Rockaways,Nitrogen dioxide (NO2),21.08
2010,Pelham - Throgs Neck,Fine particles (PM 2.5),9.68
2010,Williamsburg - Bushwick,Nitrogen dioxide (NO2),25.31
2009,Chelsea - Clinton,Fine particles (PM 2.5),13.18
2009,Downtown - Heights - Slope,Fine particles (PM 2.5),10.67
2009,Northeast Bronx,Nitrogen dioxide (NO2),22.66
2010,Long Island City - Astoria,Fine particles (PM 2.5),10.05
2009,Lower Manhattan,Fine particles (PM 2.5),12.37
2010,East New York,Fine particles (PM 2.5),9.79
2009,East New York,Nitrogen dioxide (NO2),26.84
2010,Upper East Side,Fine particles (PM 2.5),11.83
2010,Greenpoint,Fine particles (PM 2.5),10.57
2009,Hunts Point - Mott Haven,Fine particles (PM 2.5),8.92
2010,Stapleton - St. George,Nitrogen dioxide (NO2),17.38
2010,Stapleton - St. George,Fine particles (PM 2.5),8.64
2010,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),22.61
2010,Lower Manhattan,Nitrogen dioxide (NO2),33.48
2009,Chelsea - Clinton,Nitrogen dioxide (NO2),37.4
2009,Williamsburg - Bushwick,Nitrogen dioxide (NO2),28.63
2010,Ridgewood - Forest Hills,Fine particles (PM 2.5),9.52
2010,East New York,Nitrogen dioxide (NO2),22.49
2009,Lower Manhattan,Nitrogen dioxide (NO2),35.16
2009,Union Square - Lower East Side,Nitrogen dioxide (NO2),32.14
2009,Borough Park,Nitrogen dioxide (NO2),28.09
2009,Southwest Queens,Fine particles (PM 2.5),9.67
2009,Washington Heights,Nitrogen dioxide (NO2),26.37
2010,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),8.89
2009,Gramercy Park - Murray Hill,Fine particles (PM 2.5),14.3
2009,Washington Heights,Fine particles (PM 2.5),12.05
2009,Fordham - Bronx Pk,Nitrogen dioxide (NO2),23.87
2009,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),26.35
2010,High Bridge - Morrisania,Fine particles (PM 2.5),11
2009,Greenpoint,Nitrogen dioxide (NO2),28.07
2009,Long Island City - Astoria,Nitrogen dioxide (NO2),27.27
2010,Port Richmond,Fine particles (PM 2.5),9.02
2009,Port Richmond,Fine particles (PM 2.5),9.34
2009,Southwest Queens,Nitrogen dioxide (NO2),26.12
2009,Jamaica,Nitrogen dioxide (NO2),25.35
2010,Washington Heights,Nitrogen dioxide (NO2),25.22
2010,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),24.1
2009,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),25.32
2010,Borough Park,Fine particles (PM 2.5),9.61
2010,Southeast Queens,Fine particles (PM 2.5),8.65
2010,Bayside - Little Neck,Nitrogen dioxide (NO2),19.23
2010,Downtown - Heights - Slope,Fine particles (PM 2.5),10.49
2009,Southeast Queens,Nitrogen dioxide (NO2),23.39
2009,Greenwich Village - SoHo,Fine particles (PM 2.5),11.42
2010,Jamaica,Nitrogen dioxide (NO2),21.22
2010,Southwest Queens,Nitrogen dioxide (NO2),21.7
2010,Greenwich Village - SoHo,Nitrogen dioxide (NO2),31.8
2010,Southeast Queens,Nitrogen dioxide (NO2),19.1
2010,Fresh Meadows,Nitrogen dioxide (NO2),21.67
2010,Chelsea - Clinton,Fine particles (PM 2.5),13.21
2010,Southwest Queens,Fine particles (PM 2.5),9.19
2010,Hunts Point - Mott Haven,Fine particles (PM 2.5),10.48
2010,Willowbrook,Nitrogen dioxide (NO2),16
2010,East Flatbush - Flatbush,Fine particles (PM 2.5),9.8
2010,Jamaica,Fine particles (PM 2.5),9.25
2010,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),21.48
2010,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),9.18
2009,Northeast Bronx,Fine particles (PM 2.5),10.23
2010,Greenwich Village - SoHo,Fine particles (PM 2.5),11.56
2009,East Flatbush - Flatbush,Nitrogen dioxide (NO2),28.06
2010,Bayside - Little Neck,Fine particles (PM 2.5),8.98
2010,East Flatbush - Flatbush,Nitrogen dioxide (NO2),23.64
2009,Upper East Side,Fine particles (PM 2.5),11.89
2010,Fordham - Bronx Pk,Fine particles (PM 2.5),10.26
2010,Crotona -Tremont,Fine particles (PM 2.5),10.99
2009,Canarsie - Flatlands,Fine particles (PM 2.5),9.45
2009,Crotona -Tremont,Fine particles (PM 2.5),12.21
2009,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),10.3
2010,Sunset Park,Fine particles (PM 2.5),10.21
2010,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),9.93
2009,Sunset Park,Fine particles (PM 2.5),10.61
2009,East Harlem,Fine particles (PM 2.5),10.22
2009,Sunset Park,Nitrogen dioxide (NO2),27.5
2009,Upper East Side,Nitrogen dioxide (NO2),32.97
2009,Flushing - Clearview,Nitrogen dioxide (NO2),24.85
2010,South Beach - Tottenville,Nitrogen dioxide (NO2),13.05
2009,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),9.05
2009,East New York,Fine particles (PM 2.5),9.41
2009,Williamsburg - Bushwick,Fine particles (PM 2.5),11.25
2009,Downtown - Heights - Slope,Nitrogen dioxide (NO2),29.32
2009,High Bridge - Morrisania,Fine particles (PM 2.5),12.17
2009,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),9.49
2010,Canarsie - Flatlands,Nitrogen dioxide (NO2),19.1
2010,Central Harlem - Morningside Heights,Fine particles (PM 2.5),10.62
2009,Central Harlem - Morningside Heights,Fine particles (PM 2.5),11.46
2009,Greenpoint,Fine particles (PM 2.5),10.22
2010,Long Island City - Astoria,Nitrogen dioxide (NO2),24.32
2009,Port Richmond,Nitrogen dioxide (NO2),22.81
2010,Borough Park,Nitrogen dioxide (NO2),23.43
2009,Crotona -Tremont,Fine particles (PM 2.5),11.33
2009,East Flatbush - Flatbush,Fine particles (PM 2.5),10.81
2009,Bensonhurst - Bay Ridge,Fine particles (PM 2.5),10.59
2009,East New York,Ozone (O3),26.28
2009,Bayside - Little Neck,Ozone (O3),26.29
2009,Williamsburg - Bushwick,Ozone (O3),24.76
2009,Upper East Side,Fine particles (PM 2.5),12.91
2009,Fordham - Bronx Pk,Fine particles (PM 2.5),10.6
2009,Flushing - Clearview,Fine particles (PM 2.5),10.23
2009,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),10.92
2009,Sunset Park,Fine particles (PM 2.5),11.45
2009,Hunts Point - Mott Haven,Fine particles (PM 2.5),9.74
2009,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),10.38
2009,Long Island City - Astoria,Fine particles (PM 2.5),11.6
2009,Central Harlem - Morningside Heights,Fine particles (PM 2.5),11.36
2009,Bensonhurst - Bay Ridge,Ozone (O3),26.86
2009,Port Richmond,Ozone (O3),24.42
2009,Fordham - Bronx Pk,Nitrogen dioxide (NO2),21.15
2009,Fordham - Bronx Pk,Ozone (O3),24.47
2009,Downtown - Heights - Slope,Ozone (O3),23.08
2009,Southwest Queens,Ozone (O3),26.48
2009,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),19.51
2009,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),28.08
2009,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),23
2009,Crotona -Tremont,Nitrogen dioxide (NO2),24.99
2009,Sunset Park,Nitrogen dioxide (NO2),22.28
2009,Bayside - Little Neck,Nitrogen dioxide (NO2),16.77
2009,Pelham - Throgs Neck,Nitrogen dioxide (NO2),19.03
2009,Pelham - Throgs Neck,Fine particles (PM 2.5),10.44
2009,Crotona -Tremont,Ozone (O3),23.08
2009,Upper East Side,Ozone (O3),20.87
2009,East Harlem,Ozone (O3),22.84
2009,Ridgewood - Forest Hills,Ozone (O3),25.58
2009,Washington Heights,Ozone (O3),21.82
2009,Greenwich Village - SoHo,Ozone (O3),20.56
2009,Gramercy Park - Murray Hill,Ozone (O3),16.13
2009,Borough Park,Ozone (O3),25.54
2009,Coney Island - Sheepshead Bay,Ozone (O3),29.64
2009,High Bridge - Morrisania,Ozone (O3),22.64
2009,Chelsea - Clinton,Ozone (O3),18.19
2009,South Beach - Tottenville,Nitrogen dioxide (NO2),10.8
2009,Lower Manhattan,Nitrogen dioxide (NO2),34.41
2009,Greenpoint,Fine particles (PM 2.5),12.17
2009,Long Island City - Astoria,Nitrogen dioxide (NO2),21.87
2009,East New York,Nitrogen dioxide (NO2),19.51
2009,Greenpoint,Nitrogen dioxide (NO2),22.6
2009,Flushing - Clearview,Nitrogen dioxide (NO2),19.25
2009,South Beach - Tottenville,Ozone (O3),27.77
2009,West Queens,Nitrogen dioxide (NO2),21.66
2009,West Queens,Fine particles (PM 2.5),11.13
2009,High Bridge - Morrisania,Nitrogen dioxide (NO2),26.46
2009,Canarsie - Flatlands,Fine particles (PM 2.5),10.35
2009,Greenwich Village - SoHo,Fine particles (PM 2.5),12.9
2009,Upper East Side,Nitrogen dioxide (NO2),30.94
2009,Bayside - Little Neck,Fine particles (PM 2.5),9.87
2009,Northeast Bronx,Fine particles (PM 2.5),10.33
2009,Fresh Meadows,Nitrogen dioxide (NO2),19.35
2009,East Harlem,Nitrogen dioxide (NO2),26.42
2009,Washington Heights,Fine particles (PM 2.5),10.76
2009,Coney Island - Sheepshead Bay,Nitrogen dioxide (NO2),15.22
2009,Greenwich Village - SoHo,Nitrogen dioxide (NO2),31.61
2009,Lower Manhattan,Fine particles (PM 2.5),13.16
2009,Union Square - Lower East Side,Fine particles (PM 2.5),12.26
2009,East Harlem,Fine particles (PM 2.5),10.95
2009,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),23.2
2009,Gramercy Park - Murray Hill,Fine particles (PM 2.5),15.05
2009,Williamsburg - Bushwick,Fine particles (PM 2.5),12.74
2009,East New York,Fine particles (PM 2.5),10.08
2009,Greenpoint,Ozone (O3),25.56
2009,Upper West Side,Fine particles (PM 2.5),12.13
2009,South Beach - Tottenville,Fine particles (PM 2.5),10.37
2009,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),18.95
2009,Union Square - Lower East Side,Ozone (O3),21.16
2009,Lower Manhattan,Ozone (O3),18.88
2009,Northeast Bronx,Ozone (O3),26.82
2009,Sunset Park,Ozone (O3),24.63
2009,Bedford Stuyvesant - Crown Heights,Ozone (O3),24.33
2009,East Flatbush - Flatbush,Nitrogen dioxide (NO2),21.39
2009,East Flatbush - Flatbush,Ozone (O3),25.47
2009,Canarsie - Flatlands,Ozone (O3),28.97
2009,Long Island City - Astoria,Ozone (O3),26.08
2009,Kingsbridge - Riverdale,Ozone (O3),23.67
2009,Washington Heights,Nitrogen dioxide (NO2),25.61
2009,Canarsie - Flatlands,Nitrogen dioxide (NO2),15.47
2009,Rockaways,Nitrogen dioxide (NO2),8.57
2009,Borough Park,Nitrogen dioxide (NO2),21.32
2009,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),40.99
2009,Jamaica,Ozone (O3),26.14
2009,High Bridge - Morrisania,Fine particles (PM 2.5),11.44
2009,Southeast Queens,Fine particles (PM 2.5),9.65
2009,Borough Park,Fine particles (PM 2.5),10.77
2009,Southwest Queens,Nitrogen dioxide (NO2),18.59
2009,Jamaica,Nitrogen dioxide (NO2),18.49
2009,Southeast Queens,Ozone (O3),27.59
2009,Rockaways,Ozone (O3),33.59
2009,Union Square - Lower East Side,Nitrogen dioxide (NO2),29.28
2009,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),19.91
2009,Port Richmond,Fine particles (PM 2.5),10.75
2009,Ridgewood - Forest Hills,Fine particles (PM 2.5),10.56
2009,Willowbrook,Ozone (O3),26.04
2009,Flushing - Clearview,Ozone (O3),26.29
2009,Stapleton - St. George,Ozone (O3),26.48
2009,Southwest Queens,Fine particles (PM 2.5),10.13
2009,Willowbrook,Nitrogen dioxide (NO2),14
2009,Southeast Queens,Nitrogen dioxide (NO2),16.05
2009,Jamaica,Fine particles (PM 2.5),10.13
2009,Chelsea - Clinton,Nitrogen dioxide (NO2),37.13
2009,Central Harlem - Morningside Heights,Ozone (O3),21.52
2009,Fresh Meadows,Ozone (O3),25.43
2009,Port Richmond,Nitrogen dioxide (NO2),18.19
2009,Downtown - Heights - Slope,Nitrogen dioxide (NO2),25.21
2009,Fresh Meadows,Fine particles (PM 2.5),10.09
2009,Upper West Side,Ozone (O3),21.31
2009,Stapleton - St. George,Fine particles (PM 2.5),10.36
2009,Stapleton - St. George,Nitrogen dioxide (NO2),14.92
2009,Chelsea - Clinton,Fine particles (PM 2.5),14.29
2009,Downtown - Heights - Slope,Fine particles (PM 2.5),11.71
2009,Willowbrook,Fine particles (PM 2.5),10.73
2009,Rockaways,Fine particles (PM 2.5),9.6
2009,Williamsburg - Bushwick,Nitrogen dioxide (NO2),23.14
2009,Pelham - Throgs Neck,Ozone (O3),26.72
2009,Upper West Side,Nitrogen dioxide (NO2),28.52
2009,Kingsbridge - Riverdale,Fine particles (PM 2.5),10.38
2009,Northeast Bronx,Nitrogen dioxide (NO2),17.94
2009,West Queens,Ozone (O3),25.7
2009,Hunts Point - Mott Haven,Ozone (O3),25.23
2009,Union Square - Lower East Side,Cardiovascular hospitalizations due to PM2.5 (age 40+),18.5
2009,Lower Manhattan,Cardiovascular hospitalizations due to PM2.5 (age 40+),14
2009,South Beach - Tottenville,Asthma emergency departments visits due to Ozone,15.9
2009,Rockaways,Cardiovascular hospitalizations due to PM2.5 (age 40+),19.8
2009,Gramercy Park - Murray Hill,Respiratory hospitalizations due to PM2.5 (age 20+),8.6
2009,Fresh Meadows,Cardiovascular hospitalizations due to PM2.5 (age 40+),14.9
2009,Chelsea - Clinton,Cardiovascular hospitalizations due to PM2.5 (age 40+),11.7
2009,Fresh Meadows,Asthma hospitalizations due to Ozone,13.6
2009,Northeast Bronx,Asthma emergency departments visits due to Ozone,79.3
2009,Downtown - Heights - Slope,Asthma emergency departments visits due to Ozone,95.3
2009,Bayside - Little Neck,Asthma emergency departments visits due to Ozone,7.8
2009,Chelsea - Clinton,Asthma emergency departments visits due to Ozone,91.6
2009,Chelsea - Clinton,Asthma hospitalizations due to Ozone,14.1
2009,Northeast Bronx,Cardiovascular hospitalizations due to PM2.5 (age 40+),16.2
2009,Southeast Queens,Deaths due to PM2.5,34.4
2009,Williamsburg - Bushwick,Asthma emergency department visits due to PM2.5,184.6
2009,Downtown - Heights - Slope,Cardiovascular hospitalizations due to PM2.5 (age 40+),19.8
2009,Northeast Bronx,Asthma emergency departments visits due to Ozone,42.2
2009,Upper West Side,Asthma emergency department visits due to PM2.5,74.2
2009,Northeast Bronx,Asthma emergency department visits due to PM2.5,37.6
2009,High Bridge - Morrisania,Deaths due to PM2.5,55.8
2009,Pelham - Throgs Neck,Respiratory hospitalizations due to PM2.5 (age 20+),19.7
2009,Chelsea - Clinton,Asthma emergency departments visits due to Ozone,24.6
2009,Canarsie - Flatlands,Cardiovascular hospitalizations due to PM2.5 (age 40+),18.3
2009,East Flatbush - Flatbush,Cardiovascular hospitalizations due to PM2.5 (age 40+),18.5
2009,Gramercy Park - Murray Hill,Cardiovascular hospitalizations due to PM2.5 (age 40+),12.9
2009,Upper West Side,Asthma emergency department visits due to PM2.5,25.5
2009,Southwest Queens,Cardiovascular hospitalizations due to PM2.5 (age 40+),19.9
2009,Greenwich Village - SoHo,Asthma hospitalizations due to Ozone,1
2009,Williamsburg - Bushwick,Asthma emergency department visits due to PM2.5,106.8
2009,Long Island City - Astoria,Asthma emergency department visits due to PM2.5,79.4
2009,Greenpoint,Asthma hospitalizations due to Ozone,10.3
2009,Greenwich Village - SoHo,Cardiovascular hospitalizations due to PM2.5 (age 40+),9.6
2009,Jamaica,Cardiovascular hospitalizations due to PM2.5 (age 40+),18.9
2009,Canarsie - Flatlands,Respiratory hospitalizations due to PM2.5 (age 20+),12.5
2009,Bensonhurst - Bay Ridge,Asthma emergency department visits due to PM2.5,11.3
2009,Southeast Queens,Asthma hospitalizations due to Ozone,5
2009,Rockaways,Asthma hospitalizations due to Ozone,9
2009,Stapleton - St. George,Asthma emergency departments visits due to Ozone,58.1
2009,West Queens,Asthma emergency departments visits due to Ozone,16.1
2009,Bayside - Little Neck,Asthma hospitalizations due to Ozone,2.2
2009,West Queens,Asthma emergency department visits due to PM2.5,15.6
2009,Borough Park,Asthma hospitalizations due to Ozone,3.8
2009,Williamsburg - Bushwick,Asthma hospitalizations due to Ozone,13.6
2009,Pelham - Throgs Neck,Asthma hospitalizations due to Ozone,11.7
2009,Downtown - Heights - Slope,Deaths due to PM2.5,40.5
2009,Downtown - Heights - Slope,Asthma emergency departments visits due to Ozone,43.5
2009,High Bridge - Morrisania,Asthma hospitalizations due to Ozone,16.4
2009,Union Square - Lower East Side,Asthma hospitalizations due to Ozone,5.6
2009,Lower Manhattan,Asthma hospitalizations due to Ozone,2.6
2009,Southeast Queens,Asthma emergency department visits due to PM2.5,27.4
2009,Lower Manhattan,Asthma emergency department visits due to PM2.5,25.7
2009,Southwest Queens,Cardiac and respiratory deaths due to Ozone,4
2009,Williamsburg - Bushwick,Respiratory hospitalizations due to PM2.5 (age 20+),18.2
2009,Coney Island - Sheepshead Bay,Respiratory hospitalizations due to PM2.5 (age 20+),15.4
2009,Rockaways,Asthma emergency department visits due to PM2.5,47.8
2009,East New York,Asthma hospitalizations due to Ozone,11.5
2009,Rockaways,Asthma emergency departments visits due to Ozone,59.7
2009,Southeast Queens,Asthma emergency departments visits due to Ozone,35.5
2009,Coney Island - Sheepshead Bay,Asthma emergency departments visits due to Ozone,24
2009,Union Square - Lower East Side,Asthma emergency departments visits due to Ozone,42.5
2009,Lower Manhattan,Asthma emergency departments visits due to Ozone,27
2009,Borough Park,Asthma emergency departments visits due to Ozone,15.4
2009,Fordham - Bronx Pk,Asthma hospitalizations due to Ozone,43.6
2009,West Queens,Deaths due to PM2.5,33.2
2009,Coney Island - Sheepshead Bay,Asthma emergency department visits due to PM2.5,35.1
2009,Stapleton - St. George,Deaths due to PM2.5,54.3
2009,Fordham - Bronx Pk,Deaths due to PM2.5,49.6
2009,South Beach - Tottenville,Cardiac and respiratory deaths due to Ozone,7.3
2009,Williamsburg - Bushwick,Cardiac and respiratory deaths due to Ozone,3.7
2009,Bensonhurst - Bay Ridge,Asthma emergency departments visits due to Ozone,13.7
2009,Stapleton - St. George,Asthma hospitalizations due to Ozone,16
2009,Stapleton - St. George,Asthma emergency departments visits due to Ozone,101.7
